Transaction_Date,Transaction_Year,Transaction_Month,Brand,Model,Manufacture_Year,Car_Age_At_Sale,Mileage_km,Displacement_cc,Horsepower_PS,Seats,Color,Dealer,Price_HKD
2026/08,2026,8,TESLA,Model 3 Performance,2020,6,54000.0,,450,5,Grey,Hung Wai Motor Enterprise Limited,158000.0
2026/08,2026,8,MASERATI,GHIBLI S,2014,12,61000.0,2997.0,410,5,Blue,HANSEN MOTORS COMPANY LTD,78000.0
2026/08,2026,8,HONDA,STEPWGN,2021,5,33000.0,1496.0,150,8,Grey,Celebrity Motors Limited,168000.0
2026/08,2026,8,TESLA,Model 3 AWD,2024,2,49000.0,,346,5,Grey,Hung Wai Motor Enterprise Limited,249000.0
2026/08,2026,8,LAND ROVER,Discovery Sport P200 7S,2021,5,55000.0,1997.0,200,7,White,Motor Life Limited,168000.0
2026/08,2026,8,MINI,COOPER S Works Edition,2020,6,46000.0,1998.0,192,4,Green,HANSEN MOTORS COMPANY LTD,158000.0
2026/08,2026,8,TOYOTA,CHR 1.8 HYBRID,2020,6,31000.0,1798.0,122,5,Blue,Race Art Motors Limited,128000.0
2026/08,2026,8,LEXUS,IS200T Facelift F-SPORT,2017,9,76511.0,1998.0,245,5,Black,Tak Lee Motors (HK) Limited,98000.0
2026/08,2026,8,MERCEDES-BENZ,C200 AMG Estate,2017,9,86000.0,1991.0,184,5,White,Hung Wai Motor Enterprise Limited,88000.0
2026/08,2026,8,PORSCHE,Macan S,2015,11,85089.0,2997.0,340,5,Grey,"New Method Motors Co., Ltd.",128000.0
2026/08,2026,8,TOYOTA,ALPHARD GF,2015,11,77000.0,3456.0,274,7,White,Celebrity Motors Limited,198000.0
2026/08,2026,8,MERCEDES-BENZ,GLC300,2024,2,59000.0,1999.0,245,5,Grey,Neighbourcar Group Limited,308000.0
2026/08,2026,8,TOYOTA,Spade,2018,8,97340.0,1496.0,103,5,Black,"Ritz Automobile Co., Limited",58000.0
2026/08,2026,8,BMW,X4 XDRIVE30IA M SPORT,2021,5,54205.0,1998.0,252,5,Black,"New Method Motors Co., Ltd.",268000.0
2026/08,2026,8,MCLAREN,675LT (limited edition),2016,10,13000.0,3798.0,675,2,Grey,Neighbourcar Group Limited,2780000.0
2026/08,2026,8,HONDA,Freed Hybrid GB7 (6座）,2020,6,38790.0,1498.0,139,6,White,"Ritz Automobile Co., Limited",138000.0
2026/08,2026,8,HONDA,Freed Hybrid GB7,2020,6,38758.0,1498.0,139,7,Black,"Ritz Automobile Co., Limited",138000.0
2026/08,2026,8,MINI,NEW COUNTRYMAN S,2015,11,23612.0,1598.0,184,5,White,Tak Lee Motors (HK) Limited,68000.0
2026/08,2026,8,FERRARI,California,2009,17,20000.0,4297.0,460,4,White,Motor Life Limited,468000.0
2026/08,2026,8,TESLA,Model Y RWD,2023,3,149000.0,,239,5,Black,Hung Wai Motor Enterprise Limited,168000.0
2026/08,2026,8,MERCEDES-BENZ,CLA250 AMG Facelift,2020,6,28000.0,1991.0,224,5,Yellow,Hung Wai Motor Enterprise Limited,168000.0
2026/08,2026,8,TOYOTA,Prius 1.8 Hybrid S,2017,9,104000.0,1797.0,122,5,White,Hung Wai Motor Enterprise Limited,78000.0
2026/08,2026,8,NISSAN,SERENA EPOWER Highway Star VIP,2019,7,39000.0,1200.0,136,7,Grey,Universal Drive Auto Limited,128000.0
2026/08,2026,8,TOYOTA,ESQUIRE HYBRID,2018,8,56000.0,1800.0,136,7,White,Universal Drive Auto Limited,138000.0
2026/08,2026,8,BMW,320iA,2017,9,84000.0,1998.0,184,5,Grey,Hung Wai Motor Enterprise Limited,59000.0
2026/08,2026,8,BMW,530i Sport,2017,9,36000.0,2000.0,252,5,Grey,Celebrity Motors Limited,99000.0
2026/08,2026,8,MERCEDES-BENZ,E200 AV,2019,7,41000.0,1991.0,184,5,Black,Race Art Motors Limited,138000.0
2026/08,2026,8,TESLA,Model Y RWD,2024,2,38000.0,,239,5,Black,Hung Wai Motor Enterprise Limited,248000.0
2026/08,2026,8,TOYOTA,RAV4 DELUXE,2022,4,29000.0,2000.0,173,5,Blue,Yat Chung Car Company,168000.0
2026/08,2026,8,NISSAN,SERENA E-POWER Highway Star VIP,2020,6,61000.0,1198.0,136,7,White,Vision Motors (HK) Limited,128000.0
2026/08,2026,8,AVATAR,07 Ultra,2026,0,950.0,172.0,545,5,White,Vision Motors (HK) Limited,428000.0
2026/08,2026,8,ZEEKR,X,2024,2,9100.0,,315,5,Grey,Great Motors Limited,258000.0
2026/08,2026,8,TOYOTA,NOAH,2015,11,42962.0,1987.0,152,8,Silver,Star Ray Motors Company Limited,68000.0
2026/08,2026,8,BMW,X5 30d (M~Sport),2015,11,150000.0,3000.0,258,7,White,Pak Yu Motors,178000.0
2026/08,2026,8,TESLA,MODEL Y RWD,2025,1,11000.0,100.0,300,5,Blue,Great Motors Limited,368000.0
2026/08,2026,8,MERCEDES-BENZ,EQB250 AMG (X243),2022,4,41000.0,111.0,190,7,Grey,Vision Motors (HK) Limited,348000.0
2026/08,2026,8,PORSCHE,MACAN,2014,12,89000.0,1984.0,237,5,White,Celebrity Motors Limited,108000.0
2026/08,2026,8,TESLA,MODEL Y RWD,2024,2,26000.0,,295,5,Black,Motor Life Limited,258000.0
2026/08,2026,8,DENZA,D9,2024,2,34000.0,,308,7,Black,Celebrity Motors Limited,538000.0
2026/08,2026,8,LAND ROVER,Range Rover Sport P400 DYN HSE,2024,2,3000.0,2996.0,400,5,Grey,Motor Life Limited,1580000.0
2026/08,2026,8,PORSCHE,Cayenne,2019,7,69000.0,2995.0,340,5,Grey,Hung Wai Motor Enterprise Limited,398000.0
2026/08,2026,8,MINI,Countryman,2020,6,53000.0,1500.0,136,5,Blue,Pak Yu Motors,138000.0
2026/08,2026,8,PORSCHE,911 992 TARGA 4 GTS,2023,3,3000.0,2981.0,480,4,White,Autopop Limited,2680000.0
2026/08,2026,8,BMW,120iA M SPORT EDITION,2018,8,40000.0,1998.0,184,5,White,Autopop Limited,78000.0
2026/08,2026,8,TOYOTA,ALPHARD 3.5 SC,2020,6,40000.0,3456.0,301,7,Black,Autopop Limited,358000.0
2026/08,2026,8,LAND ROVER,DEFENDER 110 P400 HSE 7S,2022,4,14079.0,2996.0,400,7,Green,Tak Lee Motors (HK) Limited,828000.0
2026/08,2026,8,PORSCHE,BOXSTER 981,2013,13,82000.0,2706.0,265,2,White,HANSEN MOTORS COMPANY LTD,258000.0
2026/08,2026,8,BMW,640IA GRAN COUPE,2013,13,66000.0,2979.0,320,5,Grey,Kings Motor Co,78000.0
2026/08,2026,8,MERCEDES-BENZ,CLA250,2019,7,13000.0,1991.0,208,5,Grey,Kings Motor Co,138000.0
2026/08,2026,8,TOYOTA,Alphard 3.5,2019,7,45104.0,3456.0,301,7,Black,"New Method Motors Co., Ltd.",328000.0
2026/08,2026,8,TOYOTA,Alphard 3.5 Welcab,2018,8,16693.0,3456.0,300,7,Silver,"New Method Motors Co., Ltd.",368000.0
2026/08,2026,8,LEXUS,LM500H,2025,1,21.0,2393.0,371,6,White,"New Method Motors Co., Ltd.",1780000.0
2026/08,2026,8,AUDI,行貨 A3 SPORTBACK 35 TFSI SLINE 1.4T,2017,9,49000.0,1395.0,150,5,Red,Win Fair Motors Limited,58000.0
2026/08,2026,8,TESLA,Model 3 Standard Plus,2021,5,113000.0,,204,5,Grey,Hung Wai Motor Enterprise Limited,143000.0
2026/08,2026,8,MAXUS,Mifa 7 Premium,2025,1,37000.0,90.0,244,7,White,Hung Wai Motor Enterprise Limited,348000.0
2026/08,2026,8,TOYOTA,ALPHARD 3.5,2018,8,81000.0,3456.0,300,7,Black,Luxury Auto (HK) Company Limited,248000.0
2026/08,2026,8,ZEEKR,ZEEKR X Platium,2026,0,11000.0,,428,5,White,Luxury Auto (HK) Company Limited,258000.0
2026/08,2026,8,HONDA,Freed Aero,2014,12,166000.0,1496.0,118,7,Grey,Hung Wai Motor Enterprise Limited,39000.0
2026/08,2026,8,MERCEDES-BENZ,E300 AMG Coupe,2018,8,53000.0,1991.0,245,4,Black,Hung Wai Motor Enterprise Limited,188000.0
2026/08,2026,8,AUDI,Q3 35 TFSI,2021,5,15675.0,1498.0,150,5,Black,Win Point Motors Limited,158000.0
2026/08,2026,8,MERCEDES-BENZ,E200 AVANTGARDE,2019,7,32867.0,1991.0,197,5,Silver,Win Point Motors Limited,158000.0
2026/08,2026,8,HONDA,Civic Type-R,2019,7,17910.0,1996.0,320,4,Blue,Win Point Motors Limited,290000.0
2026/08,2026,8,TESLA,Model Y RWD,2025,1,16000.0,,295,5,Grey,Hung Wai Motor Enterprise Limited,358000.0
2026/08,2026,8,VOLKSWAGEN,NEW TIGUAN 330 TSI 4M,2018,8,70944.0,1984.0,180,5,Grey,Star Ray Motors Company Limited,78000.0
2026/08,2026,8,NISSAN,SERENA EPOWER HIGHWAY STAR VIP,2021,5,51613.0,1198.0,136,7,Grey,Star Ray Motors Company Limited,158000.0
2026/08,2026,8,BMW,X4 XDRIVE30IA M SPORT G02,2018,8,31000.0,1998.0,252,5,White,Yat Chung Car Company,208000.0
2026/08,2026,8,TOYOTA,PRIUS HyBrid 1.8,2015,11,156000.0,1797.0,99,5,White,Vision Motors (HK) Limited,49800.0
2026/08,2026,8,TOYOTA,Noah 2.0,2014,12,79000.0,1987.0,158,7,White,Vision Motors (HK) Limited,68000.0
2026/08,2026,8,MAXUS,Mifa 9 Premium,2023,3,53000.0,,245,7,Green,Hung Wai Motor Enterprise Limited,338000.0
2026/08,2026,8,MERCEDES-BENZ,行貨C200 AMG1.5T-48V微混能,2019,7,26000.0,1497.0,184,5,Black,Win Fair Motors Limited,148000.0
2026/08,2026,8,SUBARU,行貨 FORESTER 2.0 EYESIGHT HYBRID,2020,6,60000.0,1995.0,150,5,Grey,Win Fair Motors Limited,108000.0
2026/08,2026,8,TOYOTA,行貨 Camry 2.5 DELUXE 豪華版,2019,7,90000.0,2494.0,181,5,Gold,Win Fair Motors Limited,78000.0
2026/08,2026,8,PORSCHE,MACAN S,2016,10,23000.0,2997.0,340,5,Blue,Celebrity Motors Limited,178000.0
2026/08,2026,8,MERCEDES-BENZ,E250 AMG,2018,8,54000.0,1991.0,211,5,Black,Celebrity Motors Limited,128000.0
2026/08,2026,8,SUZUKI,SWIFT 1.2 2WD CVT,2021,5,118000.0,1197.0,83,5,Red,Vision Motors (HK) Limited,66000.0
2026/08,2026,8,MERCEDES-BENZ,C200 AMG Facelift 1.5 EQ Boost,2019,7,65038.0,1497.0,184,5,Grey,Tak Lee Motors (HK) Limited,148000.0
2026/08,2026,8,AUDI,S3 Sedan Quattro,2021,5,52000.0,1984.0,310,5,Red,HANSEN MOTORS COMPANY LTD,248000.0
2026/08,2026,8,AUDI,Q3 45 TFSI Quattro S LINE,2019,7,46020.0,1984.0,230,5,Blue,Tak Lee Motors (HK) Limited,128000.0
2026/08,2026,8,TOYOTA,Alphard 3.5 (SAC),2017,9,83000.0,3500.0,282,2,Grey,Pak Yu Motors,198000.0
2026/08,2026,8,TOYOTA,ALPHARD 3.5 SC,2012,14,150000.0,3456.0,280,7,White,HANSEN MOTORS COMPANY LTD,58000.0
2026/08,2026,8,MINI,COUNTRYMAN 1.5T,2020,6,89000.0,1499.0,102,5,White,HANSEN MOTORS COMPANY LTD,108000.0
2026/08,2026,8,BMW,iX xDrive40,2023,3,67000.0,,326,5,Blue,Cube Motors,438000.0
2026/08,2026,8,MERCEDES-BENZ,E63S AMG,2017,9,52000.0,3982.0,603,5,White,Kings Motor Co,398000.0
2026/08,2026,8,LEXUS,RZ450E,2024,2,23451.0,150.0,313,5,Grey,Yat Chung Car Company,398000.0
2026/08,2026,8,TOYOTA,Porte,2015,11,82000.0,1496.0,109,5,White,Hung Wai Motor Enterprise Limited,38000.0
2026/08,2026,8,NISSAN,Serena E -Power Highway Star VIP,2020,6,115397.0,1198.0,136,2,Grey,Extreme Motors Company,98000.0
2026/08,2026,8,TESLA,Model X P90D,2017,9,69000.0,,532,7,White,Hung Wai Motor Enterprise Limited,238000.0
2026/08,2026,8,TOYOTA,MARK X 2.5L V6,2009,17,185000.0,2499.0,203,5,Black,Vision Motors (HK) Limited,26800.0
2026/08,2026,8,HONDA,N Box Custom,2013,13,50167.0,658.0,64,4,Black,Extreme Motors Company,68000.0
2026/08,2026,8,MERCEDES-BENZ,GLC300 4MATIC FACELIFT,2020,6,34000.0,2000.0,258,5,Black,Great Motors Limited,238000.0
2026/08,2026,8,BMW,X3 XDRIVE20IA,2020,6,13000.0,2000.0,184,2,Brown,Great Motors Limited,188000.0
2026/08,2026,8,TESLA,MODEL Y RWD,2025,1,7000.0,100.0,300,5,Grey,Great Motors Limited,378000.0
2026/08,2026,8,TOYOTA,SIENTA Hybrid （行貨 / 混能）,2023,3,52000.0,1490.0,119,7,Green,Vision Motors (HK) Limited,198000.0
2026/08,2026,8,LEXUS,NX300 F sport,2021,5,46000.0,2000.0,238,5,White,Great Motors Limited,228000.0
2026/08,2026,8,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,2024,2,15000.0,2000.0,156,5,White,Great Motors Limited,168000.0
2026/08,2026,8,MERCEDES-BENZ,EQA250 AMG,2022,4,83000.0,80.0,190,5,Blue,Hung Wai Motor Enterprise Limited,179000.0
2026/08,2026,8,AUDI,A3 SPORTBACK 35 TFSI S LINE,2021,5,35000.0,1500.0,150,5,White,Great Motors Limited,148000.0
2026/08,2026,8,AUDI,Q5 SPORTBACK 45 TFSI QUATTRO S LINE,2021,5,44000.0,2000.0,265,5,Blue,Great Motors Limited,238000.0
2026/08,2026,8,TOYOTA,ALPHARD,2019,7,46000.0,3500.0,300,7,White,Great Motors Limited,368000.0
2026/08,2026,8,ISUZU,JIMMY 1.5 4WD 4AT,2021,5,47000.0,1500.0,102,4,Grey,Great Motors Limited,158000.0
2026/08,2026,8,SUBARU,LEVORG 1.6GT-S EYESIGHT AWD,2019,7,23000.0,1600.0,170,5,Grey,Vision Motors (HK) Limited,108000.0
2026/08,2026,8,BMW,IX1 EDRIVE20 XLINE,2024,2,36000.0,,313,5,White,Great Motors Limited,308000.0
2026/08,2026,8,BMW,X3 XDRIVE20IA,2021,5,35000.0,2000.0,184,5,Blue,Great Motors Limited,198000.0
2026/08,2026,8,TOYOTA,VELLFIRE ZG,2018,8,53000.0,3500.0,300,7,Black,Great Motors Limited,278000.0
2026/08,2026,8,HONDA,CIVIC TYPE R FK8,2021,5,25000.0,1996.0,320,4,Blue,Autopop Limited,378000.0
2026/08,2026,8,LAND ROVER,DISCOVERY SPT SE 7S P240,2018,8,46000.0,1997.0,240,7,Grey,Autopop Limited,78000.0
2026/08,2026,8,TESLA,Model 3 RWD,2026,0,4900.0,,283,5,Grey,Luxury Auto (HK) Company Limited,288000.0
2026/08,2026,8,PORSCHE,CAYMAN,2018,8,43000.0,1988.0,300,2,Black,Celebrity Motors Limited,498000.0
2026/08,2026,8,LAND ROVER,DISCOVERY SPT P200 S,2020,6,25900.0,1997.0,200,7,White,Kings Motor Co,208000.0
2026/08,2026,8,TOYOTA,Vellfire 3.5,2017,9,89000.0,3456.0,274,7,Black,Hung Wai Motor Enterprise Limited,198000.0
2026/08,2026,8,MERCEDES-BENZ,GLB250 4 MATIC AMG,2020,6,48000.0,1991.0,224,7,Black,Luxury Auto (HK) Company Limited,208000.0
2026/08,2026,8,PORSCHE,Boxster 981,2013,13,17000.0,2706.0,265,2,Silver,Hung Wai Motor Enterprise Limited,248000.0
2026/08,2026,8,TOYOTA,CAMRY 2.5 DELUXE L,2023,3,19000.0,2487.0,181,5,Grey,Celebrity Motors Limited,198000.0
2026/08,2026,8,PORSCHE,911 TARGA TIP,1998,28,90000.0,3600.0,272,4,Silver,Neighbourcar Group Limited,948000.0
2026/08,2026,8,TESLA,MODEL S 70 KWH,2016,10,100000.0,,329,5,Blue,Neighbourcar Group Limited,98000.0
2026/08,2026,8,TOYOTA,VELLFIRE 3.5Z,2013,13,140000.0,3456.0,270,8,Black,Neighbourcar Group Limited,98000.0
2026/08,2026,8,TOYOTA,VELLFIRE 3.5,2019,7,49000.0,3456.0,280,7,Black,Neighbourcar Group Limited,250000.0
2026/08,2026,8,TOYOTA,VELLFIRE 2.4 TURBO,2025,1,10.0,2400.0,318,2,White,Neighbourcar Group Limited,828000.0
2026/08,2026,8,BYD,SEAL AWD PERFORMANCE,2024,2,12000.0,,530,5,Black,Neighbourcar Group Limited,258000.0
2026/08,2026,8,MASERATI,QUATTROPORTE,2015,11,70000.0,2979.0,275,5,Black,Neighbourcar Group Limited,98000.0
2026/08,2026,8,MERCEDES-BENZ,GLC300 4MATIC,2022,4,39000.0,1999.0,258,5,Black,Neighbourcar Group Limited,418000.0
2026/08,2026,8,BMW,M3 Cabiolet,2011,15,49689.0,3999.0,414,4,White,Extreme Motors Company,248000.0
2026/08,2026,8,BMW,iX1 Xdrive30 X-Line,2023,3,33000.0,115.0,313,5,Silver,Hung Wai Motor Enterprise Limited,298000.0
2026/08,2026,8,BMW,X5 xDrive40iA M Sport,2020,6,73000.0,2998.0,333,7,Grey,Hung Wai Motor Enterprise Limited,348000.0
2026/08,2026,8,TOYOTA,ALPHARD 3.5SC,2019,7,56000.0,3500.0,300,7,White,Yat Chung Car Company,318000.0
2026/08,2026,8,AUDI,Q5 45 TFSI QUATTRO S-LINE,2021,5,8369.0,1984.0,265,5,Blue,Tak Lee Motors (HK) Limited,228000.0
2026/08,2026,8,TESLA,MODEL 3 SR PLUS RWD,2019,7,49000.0,,283,5,Grey,Motor Life Limited,128000.0
2026/08,2026,8,BMW,X4 20IA XLINE,2021,5,14000.0,1998.0,184,5,Red,Celebrity Motors Limited,218000.0
2026/08,2026,8,MERCEDES-BENZ,C200 AMG Facelift,2019,7,26000.0,1497.0,184,5,Black,Hung Wai Motor Enterprise Limited,148000.0
2026/08,2026,8,BMW,X3 20IA LUXURY,2021,5,57000.0,1998.0,184,5,Black,Celebrity Motors Limited,188000.0
2026/08,2026,8,AUDI,Q5 45 TFSI Quattro,2019,7,35000.0,1984.0,252,5,Grey,Luxury Auto (HK) Company Limited,118000.0
2026/08,2026,8,TOYOTA,Vellfire Hybrid HEV,2024,2,28000.0,2500.0,250,7,Black,Deluxe ( China ) Motors Company Limited,658000.0
2026/08,2026,8,BMW,320IA SALOON M SPORT EDITION,2019,7,60000.0,1998.0,184,5,Blue,Neighbourcar Group Limited,148000.0
2026/08,2026,8,TOYOTA,VELLFIRE 2.4 TURBO,2025,1,200.0,2393.0,274,7,White,Neighbourcar Group Limited,828000.0
2026/08,2026,8,AUDI,RS Q3 SPORTBACK QUATTRO,2021,5,28000.0,2480.0,400,5,Grey,Neighbourcar Group Limited,418000.0
2026/08,2026,8,BMW,X4 XDRIVE201A XLINE,2020,6,40000.0,1998.0,184,5,White,Neighbourcar Group Limited,218000.0
2026/08,2026,8,AUDI,RS4 AVANT 4.2 QUATTRO,2013,13,70000.0,4163.0,450,5,Blue,Neighbourcar Group Limited,168000.0
2026/08,2026,8,AUDI,TT RS COUPE QUATTRO,2017,9,40000.0,2480.0,400,4,Grey,Neighbourcar Group Limited,418000.0
2026/08,2026,8,BMW,M850IA XDRIVE GRAN COUPE,2021,5,30000.0,4395.0,530,5,Blue,Neighbourcar Group Limited,808000.0
2026/08,2026,8,MERCEDES-BENZ,E200 AVANTGARDE,2019,7,40000.0,1991.0,184,5,Grey,Neighbourcar Group Limited,168000.0
2026/08,2026,8,LEXUS,UX200,2019,7,58763.0,1987.0,173,5,Grey,Win Point Motors Limited,118000.0
2026/08,2026,8,NISSAN,Skyline GTT R34,2000,26,140000.0,2500.0,280,5,White,Neighbourcar Group Limited,188000.0
2026/08,2026,8,PORSCHE,CAYENNE PLATINUM EDITION,2016,10,20000.0,3598.0,300,5,White,Neighbourcar Group Limited,318000.0
2026/08,2026,8,LAND ROVER,RRS 3.0 P400 7S HSE DYN,2022,4,30000.0,2996.0,400,7,White,Neighbourcar Group Limited,778000.0
2026/08,2026,8,PORSCHE,TAYCAN,2021,5,40000.0,,408,5,Blue,Neighbourcar Group Limited,708000.0
2026/08,2026,8,MERCEDES-BENZ,AMG CLA45 S 4M+ COUPE,2020,6,20000.0,1991.0,421,5,Grey,Neighbourcar Group Limited,538000.0
2026/08,2026,8,BMW,M3 COMPETITIONP PACKAGE S-A,2016,10,49000.0,2979.0,431,5,Black,Neighbourcar Group Limited,408000.0
2026/08,2026,8,MERCEDES-BENZ,GLA200 AMG FACELIFT,2019,7,43000.0,1595.0,170,5,White,Yat Chung Car Company,108000.0
2026/08,2026,8,TOYOTA,NOAH LUXURY FACELIFT,2017,9,76245.0,1987.0,152,7,Black,Tak Lee Motors (HK) Limited,98000.0
2026/08,2026,8,PORSCHE,CAYENNE GTS,2013,13,51076.0,4806.0,420,5,White,"Ritz Automobile Co., Limited",148000.0
2026/08,2026,8,BMW,530IA Luxury,2018,8,89507.0,1998.0,184,5,Brown,"Ritz Automobile Co., Limited",118000.0
2026/08,2026,8,PORSCHE,MACAN,2015,11,58322.0,1984.0,237,5,Grey,"Ritz Automobile Co., Limited",98000.0
2026/08,2026,8,HONDA,STEPWGN HYBRID RP5 EX,2019,7,41263.0,1993.0,185,7,White,"Ritz Automobile Co., Limited",158000.0
2026/08,2026,8,BMW,M3 COMPETITION SALOON,2021,5,20000.0,2993.0,480,5,Grey,Neighbourcar Group Limited,908000.0
2026/08,2026,8,SUBARU,LEVORG 1.6GT-S EYESIGHT AWD,2019,7,29061.0,1600.0,170,5,Grey,"Ritz Automobile Co., Limited",88000.0
2026/08,2026,8,PORSCHE,MACAN GTS,2016,10,40000.0,2997.0,355,5,Blue,Neighbourcar Group Limited,278000.0
2026/08,2026,8,MERCEDES-BENZ,EQA 250,2021,5,60000.0,,190,5,White,Neighbourcar Group Limited,198000.0
2026/08,2026,8,HONDA,FIT e:HEV GR3,2023,3,11462.0,1496.0,106,5,White,"Ritz Automobile Co., Limited",128000.0
2026/08,2026,8,BMW,X1 XDRIVE25IA M SPORT,2016,10,15323.0,1998.0,231,5,Blue,"Ritz Automobile Co., Limited",88000.0
2026/08,2026,8,MINI,Mini Cooper 1.5 (F55),2020,6,59000.0,1499.0,102,5,Orange,HANSEN MOTORS COMPANY LTD,88000.0
2026/08,2026,8,MASERATI,Levante,2019,7,46000.0,2979.0,430,5,Black,Neighbour Star,258000.0
2026/08,2026,8,LEXUS,NX300,2021,5,53000.0,1998.0,238,5,White,Vision Motors (HK) Limited,168000.0
2026/08,2026,8,PORSCHE,718 CAYMAN,2017,9,50000.0,1988.0,300,2,Blue,Neighbourcar Group Limited,428000.0
2026/08,2026,8,PORSCHE,981 GT4,2016,10,34000.0,3800.0,340,2,Red,Neighbourcar Group Limited,848000.0
2026/08,2026,8,HONDA,STEPWGN SPADA 1.5T,2020,6,30000.0,1496.0,150,7,Blue,Vision Motors (HK) Limited,188000.0
2026/08,2026,8,AUDI,RSQ8,2022,4,22000.0,4000.0,600,2,Black,Zhong Hwa Motors Co. Ltd,1580000.0
2026/08,2026,8,MERCEDES-BENZ,GLE450,2019,7,91000.0,2999.0,367,2,White,Zhong Hwa Motors Co. Ltd,438000.0
2026/08,2026,8,MERCEDES-BENZ,E63S AMG W213,2017,9,18000.0,3982.0,612,2,Red,Autopop Limited,498000.0
2026/08,2026,8,FERRARI,FF,2015,11,65000.0,6262.0,660,4,White,Autopop Limited,998000.0
2026/08,2026,8,TESLA,Model 3 Performance,2019,7,173000.0,,450,5,Black,Hung Wai Motor Enterprise Limited,118000.0
2026/08,2026,8,HONDA,CIVIC TYPE R FK8,2021,5,28000.0,1996.0,320,4,Blue,Neighbourcar Group Limited,350000.0
2026/08,2026,8,SUBARU,FORESTER 2.OI-S EYESIGHT HYBRID AWD CVT,2024,2,28000.0,2000.0,150,5,White,A AND S AUTOMOBILE CO. LTD,268000.0
2026/08,2026,8,MINI,JCW CLUBMAN ALL4,2023,3,9000.0,1998.0,306,5,Green,Celebrity Motors Limited,348000.0
2026/08,2026,8,MINI,Cooper S JCW facelift (F56),2021,5,17000.0,1998.0,231,4,Black,Neighbour Star,298000.0
2026/08,2026,8,TESLA,Model Y Standard Range,2021,5,151000.0,100.0,271,5,Red,Hung Wai Motor Enterprise Limited,168000.0
2026/08,2026,8,LAND ROVER,RANGE ROVER SPORT 3.0 P380,2018,8,78000.0,2995.0,340,5,White,Neighbourcar Group Limited,418000.0
2026/08,2026,8,BMW,IX2 EDRIVE20 M SPORT EDITION (U10),2024,2,18000.0,68.0,204,5,White,A AND S AUTOMOBILE CO. LTD,448000.0
2026/08,2026,8,LEXUS,RZ450E,2023,3,40900.0,,313,5,Black,Tak Lee Motors (HK) Limited,358000.0
2026/08,2026,8,NISSAN,Leaf Lux,2019,7,68000.0,,150,5,Grey,Hung Wai Motor Enterprise Limited,58000.0
2026/08,2026,8,BMW,520iA M SPORT (G30),2019,7,27500.0,1998.0,184,5,Black,A AND S AUTOMOBILE CO. LTD,148000.0
2026/08,2026,8,MERCEDES-BENZ,CLA250+ AMG LINE,2025,1,12000.0,,272,5,White,Celebrity Motors Limited,539000.0
2026/08,2026,8,TOYOTA,VELLFIRE 3.5 ZG,2017,9,56000.0,3500.0,280,7,White,Yat Chung Car Company,248000.0
2026/08,2026,8,TOYOTA,ALPHARD 3.5 EXECUTIVE LOUNGE,2022,4,45000.0,3500.0,300,7,White,Yat Chung Car Company,368000.0
2026/08,2026,8,MERCEDES-BENZ,GLB250 4MATIC (X247),2020,6,43000.0,1991.0,224,7,White,Kings Motor Co,198000.0
2026/08,2026,8,MINI,Countryman 1.5,2020,6,52000.0,1499.0,102,5,Grey,HANSEN MOTORS COMPANY LTD,138000.0
2026/08,2026,8,MASERATI,Levante,2019,7,88000.0,3000.0,350,5,Red,Deluxe ( China ) Motors Company Limited,198000.0
2026/08,2026,8,MERCEDES-BENZ,S560 Coupe AMG,2019,7,52000.0,4000.0,469,4,Grey,Deluxe ( China ) Motors Company Limited,688000.0
2026/08,2026,8,BYD,SEAL AWD Performance,2024,2,51000.0,145.0,530,5,White,Vision Motors (HK) Limited,228000.0
2026/08,2026,8,LAMBORGHINI,Huracan LP610-4 6000KmOnly,2016,10,6000.0,5200.0,610,2,Yellow,Deluxe ( China ) Motors Company Limited,1880000.0
2026/08,2026,8,LAND ROVER,Rangerover Sport SVR 碳纖特別版,2021,5,29000.0,5000.0,575,5,White,Deluxe ( China ) Motors Company Limited,1038000.0
2026/08,2026,8,TESLA,Model 3 2024制造,2024,2,37000.0,88.0,245,5,Black,Deluxe ( China ) Motors Company Limited,208000.0
2026/08,2026,8,BENTLEY,Flyingspur 賓利飛馳,2014,12,32000.0,4000.0,510,5,Purple,Deluxe ( China ) Motors Company Limited,488000.0
2026/08,2026,8,BMW,530e 油電混合增程,2018,8,73000.0,2000.0,252,5,Grey,Deluxe ( China ) Motors Company Limited,63000.0
2026/08,2026,8,MITSUBISHI,Outlander 2.4(Black Edition ),2020,6,53000.0,2400.0,169,7,Black,Pak Yu Motors,98000.0
2026/08,2026,8,BMW,X3 XDRIVE20IA LUXURY (G01),2021,5,75000.0,2000.0,184,5,White,A AND S AUTOMOBILE CO. LTD,158000.0
2026/08,2026,8,LAND ROVER,Defender 110 P300 SE,2020,6,48000.0,2000.0,300,7,Blue,Deluxe ( China ) Motors Company Limited,678000.0
2026/08,2026,8,LAND ROVER,Rangerover P525 LWB 頂級加長大攬勝,2019,7,54000.0,5000.0,525,5,Black,Deluxe ( China ) Motors Company Limited,878000.0
2026/08,2026,8,LAND ROVER,Defender 90 P300 75週年特別版,2023,3,34000.0,2000.0,300,5,Green,Deluxe ( China ) Motors Company Limited,778000.0
